Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
2.910148	0.225362	0.033804	0.211090	0.031663	0.047163	0.007075	37.446595	3.053675	4.992036	4.017921	166.162055	28.369459	23.648899	19.361932	4.981320	9.961845	0.161733	0.084812	2.162114	0.661697	2.910148	0.012592	0.001259	2.910148	0.018923	0.001892	2730.833008	283.572052	73024.101562	2.910148	0.012276	0.001228	2.910148	0.047058	0.004706	0.000000	0.000000	2.910148	0.217001	0.000033	-1.680312	0.010112	-7.743337	-46.612491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.122572	0.000000	0.000000	2.910148	0.287021	NaN	-21.891698	0.012706	-76.272243	0.000000	0.006044	0.001134	0.000069	0.691308	NaN	6.346020	NaN
2.917619	0.228679	0.034302	0.210973	0.031646	0.047287	0.007093	35.735511	3.052132	8.407188	3.960101	156.269075	26.973820	39.849606	19.699427	3.577172	4.233246	0.199223	0.104472	2.157534	0.660296	2.917619	0.012662	0.001266	2.917619	0.019367	0.001937	2738.304443	283.539520	72959.023437	2.917619	0.012301	0.001230	2.917619	0.047217	0.004722	0.000000	0.000000	2.917619	0.216318	0.000032	-12.844995	0.010040	-59.380100	-47.261678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.120494	0.000000	0.000000	2.917619	0.274140	NaN	6.864012	0.012466	25.038311	0.000000	0.006040	0.001133	0.000069	0.585599	NaN	NaN	NaN
2.925091	0.222030	0.033304	0.211809	0.031771	0.047883	0.007182	37.853886	2.933117	7.645327	3.962424	170.490125	28.784045	36.095346	19.475261	3.954357	5.122651	0.116496	0.061090	2.145173	0.656513	2.925091	0.012667	0.001267	2.925091	0.019366	0.001937	2745.775879	283.506958	72893.937500	2.925091	0.012324	0.001232	2.925091	0.048952	0.004895	0.000000	0.000000	2.925091	0.217657	0.000033	-2.770651	0.010049	-12.729425	-46.208822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.118972	0.000000	0.000000	2.925091	0.287940	NaN	4.052812	0.012408	14.075211	0.000000	0.006035	0.001132	0.000069	0.691748	NaN	NaN	NaN
2.932562	0.224062	0.033609	0.211207	0.031681	0.048156	0.007223	38.078979	2.924919	9.445456	3.942253	169.948066	28.640192	44.721254	19.834166	3.446329	3.615473	0.146059	0.076593	2.132857	0.652744	2.932562	0.012694	0.001269	2.932562	0.019550	0.001955	2753.247314	283.474426	72828.859375	2.932562	0.012338	0.001234	2.932562	0.049010	0.004901	0.000000	0.000000	2.932562	0.220297	0.000033	28.517369	0.009764	129.449481	48.387111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.117014	0.000000	0.000000	2.932562	0.282156	NaN	3.147417	0.012391	11.154863	0.000000	0.006030	0.001131	0.000068	0.611788	NaN	-5.448186	NaN
2.940034	0.230441	0.034566	0.211972	0.031796	0.048644	0.007297	35.943756	2.914804	17.427660	3.760589	155.977928	26.596937	82.216651	21.606281	1.789495	1.019738	0.206514	0.108295	2.123546	0.649894	2.940034	0.012711	0.001271	2.940034	0.019629	0.001963	2760.718750	283.441895	72763.773437	2.940034	0.012365	0.001237	2.940034	0.048694	0.004869	0.000000	0.000000	2.940034	0.218004	0.000033	18.509155	0.009918	84.903017	47.244295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.116383	0.000000	0.000000	2.940034	0.299321	NaN	-8.697566	0.012390	-29.057619	0.000000	0.006026	0.001130	0.000068	0.783650	NaN	NaN	NaN
2.947505	0.244030	0.036605	0.211631	0.031745	0.049178	0.007377	37.163044	2.933662	16.642767	3.752894	152.288824	25.813549	78.640462	21.298196	1.985879	1.172871	0.352132	0.184657	2.105475	0.644363	2.947505	0.012756	0.001276	2.947505	0.019919	0.001992	2768.190186	283.409332	72698.695312	2.947505	0.012376	0.001238	2.947505	0.046876	0.004688	0.000000	0.000000	2.947505	0.216317	0.000032	24.038848	0.009908	111.127870	48.740294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.115092	0.000000	0.000000	2.947505	0.276934	NaN	-32.740304	0.012402	-118.224201	0.000000	0.006021	0.001130	0.000068	0.610677	NaN	NaN	NaN
2.954977	0.252398	0.037860	0.213097	0.031965	0.049619	0.007443	35.365702	2.950074	15.184887	3.757412	140.118653	24.049141	71.258151	20.619186	2.089958	1.349093	0.418420	0.219418	2.102535	0.643464	2.954977	0.012753	0.001275	2.954977	0.019844	0.001984	2775.661865	283.376801	72633.609375	2.954977	0.012390	0.001239	2.954977	0.046026	0.004603	0.000000	0.000000	2.954977	0.216120	0.000032	17.767340	0.009974	82.210543	47.767713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.113274	0.000000	0.000000	2.954977	0.277543	NaN	-25.429624	0.012511	-91.623967	0.000000	0.006016	0.001129	0.000068	0.618363	NaN	NaN	NaN
2.962448	0.259678	0.038952	0.214033	0.032105	0.050683	0.007603	35.489386	2.942764	14.465634	3.757487	136.666649	23.423743	67.586138	20.272625	2.218544	1.495388	0.477883	0.250601	2.078245	0.636030	2.962448	0.012791	0.001279	2.962448	0.020045	0.002004	2783.133301	283.344269	72568.523437	2.962448	0.012428	0.001243	2.962448	0.046000	0.004600	0.000000	0.000000	2.962448	0.222999	0.000033	44.974581	0.010337	201.680645	55.354414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.112621	0.000000	0.000000	2.962448	0.306247	NaN	-41.560589	0.012033	-135.709387	0.000000	0.006011	0.001128	0.000068	0.784189	NaN	NaN	NaN
2.969920	0.264999	0.039750	0.216944	0.032542	0.051848	0.007777	36.043619	2.943206	17.047468	3.747512	136.013932	23.229265	78.579947	20.912363	1.850879	1.072958	0.494622	0.259378	2.064954	0.631962	2.969920	0.012796	0.001280	2.969920	0.019972	0.001997	2790.604736	283.311707	72503.445312	2.969920	0.012475	0.001247	2.969920	0.046426	0.004643	0.000000	0.000000	2.969920	0.225188	0.000034	51.066531	0.010254	226.772666	56.836870	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.111116	0.000000	0.000000	2.969920	0.354433	NaN	-40.812808	0.012012	-115.149542	0.000000	0.006007	0.001127	0.000068	1.121271	NaN	NaN	NaN
2.977391	0.277093	0.041564	0.216796	0.032519	0.052536	0.007880	36.604460	2.946019	25.197084	3.566732	132.101544	22.487329	116.225075	23.970942	0.923160	0.371599	0.606635	0.318118	2.044962	0.625844	2.977391	0.012847	0.001285	2.977391	0.020286	0.002029	2798.076172	283.279175	72438.359375	2.977391	0.012524	0.001252	2.977391	0.046048	0.004605	0.000000	0.000000	2.977391	0.233210	0.000035	58.175003	0.010443	249.453443	58.353754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.110132	0.000000	0.000000	2.977391	0.326857	NaN	-48.109123	0.012211	-147.187179	0.000000	0.006002	0.001126	0.000068	0.834516	NaN	NaN	NaN
2.984863	0.280979	0.042147	0.221634	0.033245	0.053647	0.008047	31.965784	3.020827	24.783784	3.555514	113.765595	20.169138	111.822921	23.209965	0.629074	0.267149	0.586497	0.307557	2.046624	0.626353	2.984863	0.012887	0.001289	2.984863	0.020357	0.002036	2805.547607	283.246643	72373.281250	2.984863	0.012555	0.001255	2.984863	0.046250	0.004625	0.000000	0.000000	2.984863	0.235134	0.000035	45.892007	0.010687	195.173707	54.064946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.108549	0.000000	0.000000	2.984863	0.301193	NaN	-41.020063	0.012113	-136.191774	0.000000	0.005997	0.001125	0.000068	0.612066	NaN	NaN	NaN
2.992334	0.291039	0.043656	0.225400	0.033810	0.054641	0.008196	22.985728	3.082844	25.436573	3.564102	78.978166	15.891724	112.850611	23.164038	-0.250453	-0.120087	0.631799	0.331314	2.044433	0.625682	2.992334	0.012906	0.001291	2.992334	0.020339	0.002034	2813.019043	283.214111	72308.195312	2.992334	0.012566	0.001257	2.992334	0.045271	0.004527	0.000000	0.000000	2.992334	0.233024	0.000035	49.908621	0.010656	214.177812	55.886369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.107287	0.000000	0.000000	2.992334	0.313513	NaN	-32.506481	0.012124	-103.684553	0.000000	0.005993	0.001124	0.000068	0.733449	NaN	NaN	NaN
2.999806	0.302873	0.045431	0.227502	0.034125	0.055734	0.008360	19.247180	2.978749	25.123689	3.561465	63.548738	13.696420	110.433009	22.791809	-0.658664	-0.341723	0.707385	0.370950	2.029251	0.621036	2.999806	0.012914	0.001291	2.999806	0.020315	0.002032	2820.490479	283.181549	72243.117187	2.999806	0.012618	0.001262	2.999806	0.045065	0.004506	0.000000	0.000000	2.999806	0.233439	0.000035	6.255310	0.011408	26.796293	49.033454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.106005	0.000000	0.000000	2.999806	0.322122	NaN	-62.880753	0.012030	-195.207694	0.000000	0.005988	0.001123	0.000068	0.796016	NaN	NaN	NaN
3.007277	0.312926	0.046939	0.229269	0.034390	0.056953	0.008543	15.045073	2.989717	29.208871	3.547624	48.078733	11.970406	127.400092	24.589148	-1.639999	-0.944189	0.768976	0.403249	2.009190	0.614896	3.007277	0.012984	0.001298	3.007277	0.020665	0.002067	2827.961914	283.149017	72178.031250	3.007277	0.012638	0.001264	3.007277	0.044380	0.004438	0.000000	0.000000	3.007277	0.234183	0.000035	-19.517660	0.011756	-83.343788	-51.733533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.103474	0.000000	0.000000	3.007277	0.282430	NaN	-101.307575	0.012361	-358.699692	0.000000	0.005983	0.001123	0.000068	0.463086	NaN	4.071043	NaN
3.014748	0.323501	0.048525	0.232524	0.034879	0.058292	0.008744	16.468985	2.981671	24.746387	3.530111	50.908588	11.969284	106.425314	22.030162	-1.006612	-0.573557	0.816292	0.428061	1.996012	0.610863	3.014748	0.013008	0.001301	3.014748	0.020688	0.002069	2835.433350	283.116486	72112.953125	3.014748	0.012676	0.001268	3.014748	0.044056	0.004406	0.000000	0.000000	3.014748	0.239398	0.000036	-39.437146	0.011860	-164.734311	-55.362389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.101723	0.000000	0.000000	3.014748	0.238162	NaN	-100.986207	0.012322	-424.022489	0.000000	0.005978	0.001122	0.000068	-0.012797	NaN	2.324391	NaN
3.022220	0.334123	0.050118	0.236887	0.035533	0.060037	0.009006	22.950546	3.030866	25.976633	3.536724	68.688951	13.727489	109.658395	22.214118	-0.306175	-0.143561	0.850196	0.445840	1.980270	0.606046	3.022220	0.013024	0.001302	3.022220	0.020630	0.002063	2842.904785	283.083923	72047.867187	3.022220	0.012715	0.001272	3.022220	0.043783	0.004378	0.000000	0.000000	3.022220	0.240523	0.000036	-63.987097	0.012140	-266.032935	-64.342616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.100830	0.000000	0.000000	3.022220	0.222732	NaN	-68.315253	0.012842	-306.715690	0.000000	0.005974	0.001121	0.000068	-0.189974	NaN	0.161798	NaN
3.029691	0.337764	0.050665	0.240517	0.036077	0.061403	0.009210	22.938626	3.023517	35.388720	3.696285	67.913245	13.561172	147.136255	26.893919	-1.071801	-0.445585	0.839396	0.440176	1.969756	0.602828	3.029691	0.013084	0.001308	3.029691	0.020848	0.002085	2850.376465	283.051392	71982.781250	3.029691	0.012777	0.001278	3.029691	0.044611	0.004461	0.000000	0.000000	3.029691	0.243644	0.000037	-77.623359	0.011866	-318.593389	-68.231732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.100536	0.000000	0.000000	3.029691	0.221064	NaN	-68.550093	0.012807	-310.091642	0.000000	0.005969	0.001120	0.000068	-0.240420	NaN	-0.307282	NaN
3.037163	0.350883	0.052632	0.244303	0.036645	0.062439	0.009366	19.576065	3.015205	32.198032	3.703039	55.790833	11.994863	131.795395	24.911384	-1.230077	-0.584517	0.894982	0.469326	1.968158	0.602339	3.037163	0.013142	0.001314	3.037163	0.021044	0.002104	2857.847900	283.018860	71917.703125	3.037163	0.012812	0.001281	3.037163	0.044015	0.004402	0.000000	0.000000	3.037163	0.247894	0.000037	-105.539044	0.011576	-425.742283	-79.114191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.101110	0.000000	0.000000	3.037163	0.196674	NaN	-73.169700	0.012762	-372.035299	0.000000	0.005964	0.001119	0.000068	-0.572162	NaN	-0.905504	NaN
3.044634	0.356741	0.053511	0.248255	0.037238	0.063535	0.009530	11.799681	3.013879	27.542552	3.657386	33.076356	9.797502	110.944530	22.225843	-2.095441	-1.491198	0.896240	0.469985	1.966209	0.601742	3.044634	0.013177	0.001318	3.044634	0.021108	0.002111	2865.319336	282.986298	71852.617187	3.044634	0.012862	0.001286	3.044634	0.044389	0.004439	0.000000	0.000000	3.044634	0.254258	0.000038	-97.955213	0.011658	-385.258540	-73.769712	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.099808	0.000000	0.000000	3.044634	0.223735	NaN	-78.931785	0.012750	-352.791590	0.000000	0.005960	0.001118	0.000068	-0.316146	NaN	-0.533777	NaN
3.052106	0.354711	0.053207	0.252186	0.037828	0.064726	0.009709	19.816113	2.965893	28.653840	3.632209	55.865593	11.837884	113.621711	22.314022	-0.911665	-0.442028	0.843293	0.442220	1.962082	0.600479	3.052106	0.013211	0.001321	3.052106	0.021159	0.002116	2872.790771	282.953766	71787.539062	3.052106	0.012924	0.001292	3.052106	0.045713	0.004571	0.000000	0.000000	3.052106	0.262942	0.000039	-110.914954	0.011300	-421.822970	-76.487735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.098297	0.000000	0.000000	3.052106	0.197956	NaN	-74.528635	0.012686	-376.490098	0.000000	0.005955	0.001117	0.000068	-0.701776	NaN	-0.982831	NaN
3.059577	0.354774	0.053216	0.256878	0.038532	0.065858	0.009879	16.027192	3.029499	28.187940	3.620058	45.175725	10.901258	109.732919	21.668621	-1.395727	-0.788468	0.798174	0.418560	1.963642	0.600957	3.059577	0.013240	0.001324	3.059577	0.021164	0.002116	2880.262207	282.921234	71722.453125	3.059577	0.012980	0.001298	3.059577	0.046724	0.004672	0.000000	0.000000	3.059577	0.267324	0.000040	-131.047770	0.010956	-490.221206	-84.184122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.096699	0.000000	0.000000	3.059577	0.154078	NaN	-42.091986	0.012111	-273.187088	0.000000	0.005950	0.001116	0.000068	-1.362101	NaN	-2.807497	NaN
3.067049	0.364241	0.054636	0.259538	0.038931	0.066909	0.010036	14.089043	2.991216	30.778988	3.648886	38.680573	10.055065	118.591298	22.673708	-1.931731	-1.161184	0.837798	0.439339	1.955676	0.598519	3.067049	0.013278	0.001328	3.067049	0.021277	0.002128	2887.733643	282.888672	71657.375000	3.067049	0.013011	0.001301	3.067049	0.046345	0.004634	0.000000	0.000000	3.067049	0.270525	0.000041	-116.765743	0.011135	-431.626949	-76.720297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.094839	0.000000	0.000000	3.067049	0.156069	NaN	9.413712	0.012555	60.317632	0.000000	0.005945	0.001115	0.000068	-1.359778	NaN	NaN	NaN
3.074520	0.370424	0.055564	0.262281	0.039342	0.068086	0.010213	11.142651	2.965567	34.112833	3.627481	30.080798	9.189841	130.062148	23.914363	-2.765939	-1.959643	0.853424	0.447533	1.945691	0.595463	3.074520	0.013323	0.001332	3.074520	0.021420	0.002142	2895.205078	282.856140	71592.289062	3.074520	0.013055	0.001305	3.074520	0.046528	0.004653	0.000000	0.000000	3.074520	0.272641	0.000041	-100.851344	0.011422	-369.905410	-69.524512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.093998	0.000000	0.000000	3.074520	0.192371	NaN	5.804967	0.012643	30.175894	0.000000	0.005941	0.001115	0.000067	-0.862071	NaN	NaN	NaN
3.081992	0.374526	0.056179	0.265109	0.039766	0.069112	0.010367	12.667301	2.983714	29.786362	3.628851	33.822180	9.444886	112.355217	21.711719	-2.113652	-1.385601	0.854141	0.447909	1.939581	0.593593	3.081992	0.013377	0.001338	3.081992	0.021608	0.002161	2902.676514	282.823608	71527.210937	3.081992	0.013121	0.001312	3.081992	0.047300	0.004730	0.000000	0.000000	3.081992	0.271070	0.000041	-99.722497	0.011373	-367.884958	-69.320649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.093066	0.000000	0.000000	3.081992	0.206974	NaN	-23.230059	0.012667	-112.236669	0.000000	0.005936	0.001114	0.000067	-0.666914	NaN	-3.601611	NaN
3.089463	0.377746	0.056662	0.267495	0.040124	0.070504	0.010576	2.709019	3.048583	25.950655	3.581819	7.171532	8.141832	97.013610	19.775239	-5.585827	-15.655597	0.853151	0.447390	1.923736	0.588744	3.089463	0.013383	0.001338	3.089463	0.021559	0.002156	2910.147949	282.791077	71462.125000	3.089463	0.013173	0.001317	3.089463	0.047883	0.004788	0.000000	0.000000	3.089463	0.265836	0.000040	-87.549058	0.011231	-329.334761	-65.002421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.091894	0.000000	0.000000	3.089463	0.236093	NaN	-17.467795	0.012682	-73.986830	0.000000	0.005931	0.001113	0.000067	-0.293313	NaN	-3.984519	NaN
3.096935	0.377581	0.056637	0.269266	0.040390	0.071004	0.010651	7.650300	3.019719	22.142744	3.603807	20.261342	8.555545	82.233631	18.201086	-2.627188	-2.772864	0.835756	0.438268	1.923058	0.588536	3.096935	0.013439	0.001344	3.096935	0.021785	0.002179	2917.619385	282.758514	71397.046875	3.096935	0.013199	0.001320	3.096935	0.048328	0.004833	0.000000	0.000000	3.096935	0.265666	0.000040	-76.746423	0.011041	-288.882761	-60.041332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.090147	0.000000	0.000000	3.096935	0.292543	NaN	-22.909075	0.012767	-78.310162	0.000000	0.005927	0.001112	0.000067	0.238229	NaN	-2.988620	NaN
3.104406	0.379757	0.056964	0.270906	0.040636	0.071794	0.010769	11.511644	3.038479	21.545390	3.594620	30.313208	9.202877	79.530774	17.843165	-1.549476	-1.196052	0.834947	0.437844	1.915856	0.586332	3.104406	0.013451	0.001345	3.104406	0.021792	0.002179	2925.091064	282.725983	71331.960937	3.104406	0.013236	0.001324	3.104406	0.048727	0.004873	0.000000	0.000000	3.104406	0.262808	0.000039	-77.993549	0.011018	-296.769657	-61.150445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.088610	0.000000	0.000000	3.104406	0.339399	NaN	-31.007935	0.012701	-91.361414	0.000000	0.005922	0.001111	0.000067	0.632222	NaN	-2.280159	NaN
3.111877	0.383983	0.057597	0.272742	0.040911	0.072382	0.010857	11.016605	3.030385	22.006524	3.598992	28.690368	8.989104	80.686314	17.905454	-1.710485	-1.353158	0.845613	0.443437	1.913825	0.585711	3.111877	0.013485	0.001348	3.111877	0.021901	0.002190	2932.562500	282.693451	71266.875000	3.111877	0.013262	0.001326	3.111877	0.048751	0.004875	0.000000	0.000000	3.111877	0.267872	0.000040	-77.252729	0.010996	-288.394716	-59.635715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.087076	0.000000	0.000000	3.111877	0.350157	NaN	-48.324421	0.012707	-138.007710	0.000000	0.005917	0.001110	0.000067	0.662196	NaN	-1.159741	NaN
3.119349	0.383527	0.057529	0.274102	0.041115	0.073554	0.011033	11.557816	3.016745	30.174872	3.589041	30.135588	9.072162	110.086336	21.074289	-2.372278	-1.682107	0.830381	0.435449	1.897844	0.580820	3.119349	0.013529	0.001353	3.119349	0.022076	0.002208	2940.033936	282.660889	71201.796875	3.119349	0.013282	0.001328	3.119349	0.049118	0.004912	0.000000	0.000000	3.119349	0.269917	0.000040	-65.207885	0.010955	-241.585311	-54.410489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.085411	0.000000	0.000000	3.119349	0.331588	NaN	-54.171597	0.012684	-163.370254	0.000000	0.005912	0.001109	0.000067	0.508694	NaN	-0.458373	NaN
3.126820	0.387458	0.058119	0.276698	0.041505	0.074019	0.011103	6.249416	2.922703	28.274951	3.563445	16.129280	7.921775	102.187120	20.020109	-3.731502	-4.467920	0.832286	0.436448	1.902338	0.582195	3.126820	0.013498	0.001350	3.126820	0.021833	0.002183	2947.505371	282.628357	71136.710937	3.126820	0.013305	0.001331	3.126820	0.049107	0.004911	0.000000	0.000000	3.126820	0.273956	0.000041	-71.766965	0.010920	-261.965702	-55.972565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.083936	0.000000	0.000000	3.126820	0.352816	NaN	-37.091843	0.012876	-105.130803	0.000000	0.005908	0.001108	0.000067	0.625377	NaN	-1.631608	NaN
3.134292	0.391148	0.058672	0.278517	0.041778	0.074685	0.011203	6.846265	2.924358	15.355974	3.494813	17.502983	7.923925	55.134842	15.028227	-1.996910	-2.389196	0.839524	0.440244	1.898869	0.581133	3.134292	0.013527	0.001353	3.134292	0.021913	0.002191	2954.976807	282.595825	71071.632812	3.134292	0.013350	0.001335	3.134292	0.049495	0.004950	0.000000	0.000000	3.134292	0.275303	0.000041	-79.321944	0.010833	-288.126408	-58.448482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.083062	0.000000	0.000000	3.134292	0.402691	NaN	-36.780047	0.012853	-91.335554	0.000000	0.005903	0.001107	0.000067	0.940113	NaN	-1.899902	NaN
3.141763	0.394515	0.059177	0.280128	0.042019	0.075151	0.011273	8.291540	2.952536	8.490750	3.477504	21.017039	8.120854	30.310304	13.220385	-0.058690	-0.078740	0.846454	0.443878	1.898213	0.580933	3.141763	0.013535	0.001353	3.141763	0.021900	0.002190	2962.448242	282.563263	71006.546875	3.141763	0.013396	0.001340	3.141763	0.049905	0.004991	0.000000	0.000000	3.141763	0.275890	0.000041	-58.013973	0.010812	-210.279579	-50.305419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.082018	0.000000	0.000000	3.141763	0.401464	NaN	-27.885963	0.012878	-69.460720	0.000000	0.005898	0.001107	0.000067	0.927299	NaN	-1.810912	NaN
3.149235	0.393740	0.059061	0.280002	0.042000	0.076260	0.011439	6.124297	2.973984	9.321345	3.465466	15.554156	7.905298	33.290309	13.345990	-1.038359	-1.569837	0.842704	0.441911	1.876444	0.574270	3.149235	0.013528	0.001353	3.149235	0.021863	0.002186	2969.919678	282.530731	70941.468750	3.149235	0.013423	0.001342	3.149235	0.050412	0.005041	0.000000	0.000000	3.149235	0.275175	0.000041	-65.156787	0.010666	-236.783333	-52.572248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.080514	0.000000	0.000000	3.149235	0.404640	NaN	-32.022438	0.012762	-79.138012	0.000000	0.005894	0.001106	0.000067	0.953197	NaN	-1.756031	NaN
3.156706	0.397982	0.059697	0.279193	0.041879	0.077312	0.011597	10.804273	3.045796	13.789580	3.309664	27.147659	8.669048	49.390782	13.979051	-0.603105	-0.551988	0.876339	0.459549	1.852499	0.566942	3.156706	0.013545	0.001354	3.156706	0.021963	0.002196	2977.391113	282.498199	70876.382812	3.156706	0.013447	0.001345	3.156706	0.050372	0.005037	0.000000	0.000000	3.156706	0.282707	0.000042	-53.793245	0.011061	-190.279157	-48.429692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.077914	0.000000	0.000000	3.156706	0.418626	NaN	-33.432842	0.012720	-79.863316	0.000000	0.005889	0.001105	0.000067	0.970436	NaN	-1.175721	NaN
