Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
3.911324	0.200865	0.030130	0.037768	0.005665	0.004086	0.000613	3.136967	5.650456	2.514821	4.329953	15.617277	28.227964	66.586500	115.081149	0.546454	3.366035	4.131206	2.166392	3.208390	0.981901	3.911324	0.004967	0.000497	3.911324	0.006868	0.000687	3634.879639	267.065460	64048.960937	3.911324	0.023839	0.002384	3.911324	0.009925	0.000993	0.000000	0.000000	3.911324	0.012720	0.000002	-38.511995	0.025812	-3027.715261	-2079.473327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064013	0.000000	0.000000	3.911324	NaN	NaN	NaN	NaN	NaN	0.000000	0.005629	0.001056	0.000064	NaN	NaN	NaN	NaN
3.918795	0.189648	0.028447	0.038470	0.005770	0.003985	0.000598	-4.753761	5.887774	7.235138	4.290021	-25.066178	-31.272586	188.072294	115.029042	NaN	NaN	3.943615	2.068019	3.270946	1.001046	3.918795	0.004955	0.000495	3.918795	0.006499	0.000650	3642.351074	267.034393	63989.191406	3.918795	0.023894	0.002389	3.918795	0.011597	0.001160	0.000000	0.000000	3.918795	0.014120	0.000002	-50.366876	0.025819	-3567.058888	-1905.192247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061932	0.000000	0.000000	3.918795	NaN	NaN	NaN	NaN	NaN	0.000000	0.005624	0.001055	0.000064	NaN	NaN	NaN	NaN
3.926267	0.190497	0.028575	0.038754	0.005813	0.004017	0.000603	2.989929	6.121555	2.984659	4.235364	15.695409	32.220772	77.015841	109.897796	0.004361	0.026856	3.936479	2.064278	3.270174	1.000810	3.926267	0.004992	0.000499	3.926267	0.007584	0.000758	3649.822510	267.003296	63929.421875	3.926267	0.023908	0.002391	3.926267	0.012041	0.001204	0.000000	0.000000	3.926267	0.014736	0.000002	-40.594654	0.025773	-2754.861737	-1797.192229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061368	0.000000	0.000000	3.926267	NaN	NaN	NaN	NaN	NaN	0.000000	0.005620	0.001054	0.000064	NaN	NaN	NaN	NaN
3.933738	0.196610	0.029491	0.037162	0.005574	0.004085	0.000613	2.689599	6.104421	3.976567	4.213709	13.679903	31.116187	107.007221	114.519024	-0.966631	-5.985354	4.118259	2.159602	3.185506	0.974898	3.933738	0.005002	0.000500	3.933738	0.007891	0.000789	3657.293945	266.972229	63869.648437	3.933738	0.023882	0.002388	3.933738	0.011231	0.001123	0.000000	0.000000	3.933738	0.015146	0.000002	-39.600892	0.025731	-2614.619103	-1743.546603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059293	0.000000	0.000000	3.933738	NaN	NaN	NaN	NaN	NaN	0.000000	0.005615	0.001054	0.000064	NaN	NaN	NaN	NaN
3.941210	0.183514	0.027527	0.036326	0.005449	0.003788	0.000568	10.765698	5.792139	1.094152	4.216300	58.664331	32.766188	30.120689	116.157534	5.652014	54.362949	4.004110	2.099743	3.261535	0.998166	3.941210	0.004987	0.000499	3.941210	0.007475	0.000747	3664.765625	266.941132	63809.875000	3.941210	0.023926	0.002393	3.941210	0.012565	0.001257	0.000000	0.000000	3.941210	0.009288	0.000001	-27.797468	0.025255	-2992.910574	-2755.960636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057427	0.000000	0.000000	3.941210	NaN	NaN	NaN	NaN	NaN	0.000000	0.005611	0.001053	0.000064	NaN	NaN	NaN	NaN
3.948681	0.186891	0.028034	0.036631	0.005495	0.003885	0.000583	13.109234	5.748241	1.598573	4.207553	70.143658	32.507002	43.639410	115.048262	5.201660	34.311324	4.028472	2.112518	3.237125	0.990696	3.948681	0.004981	0.000498	3.948681	0.007280	0.000728	3672.237061	266.910065	63750.101562	3.948681	0.023861	0.002386	3.948681	0.010522	0.001052	0.000000	0.000000	3.948681	0.009123	0.000001	-63.994656	0.025225	-7014.531920	-2958.367121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054630	0.000000	0.000000	3.948681	NaN	NaN	NaN	NaN	NaN	0.000000	0.005606	0.001052	0.000064	NaN	NaN	NaN	NaN
3.956152	0.173441	0.026016	0.037831	0.005675	0.003906	0.000586	16.538989	5.664582	-0.646926	4.180905	95.357973	35.654875	-17.100301	-110.544268	NaN	NaN	3.764166	1.973917	3.275979	1.002587	3.956152	0.004986	0.000499	3.956152	0.007448	0.000745	3679.708496	266.878967	63690.332031	3.956152	0.023913	0.002391	3.956152	0.012108	0.001211	0.000000	0.000000	3.956152	0.006179	0.000001	-81.233235	0.025348	-13147.038499	-4551.786443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054189	0.000000	0.000000	3.956152	NaN	NaN	NaN	NaN	NaN	0.000000	0.005601	0.001051	0.000064	NaN	NaN	NaN	NaN
3.963624	0.164742	0.024711	0.036355	0.005453	0.003946	0.000592	8.142918	5.729789	-4.466968	4.192653	49.428201	35.561785	-122.872170	-116.790081	NaN	NaN	3.735392	1.958828	3.203569	0.980426	3.963624	0.005016	0.000502	3.963624	0.008353	0.000835	3687.179932	266.847900	63630.558594	3.963624	0.023975	0.002397	3.963624	0.014021	0.001402	0.000000	0.000000	3.963624	0.012922	0.000002	-100.513268	0.025034	-7778.539609	-2261.540774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052652	0.000000	0.000000	3.963624	NaN	NaN	NaN	NaN	NaN	0.000000	0.005597	0.001050	0.000064	NaN	NaN	NaN	NaN
3.971095	0.180787	0.027118	0.035849	0.005377	0.003692	0.000554	7.954185	5.716317	-6.918748	4.227760	43.997433	32.300393	-192.998943	-121.434911	NaN	NaN	3.999787	2.097476	3.279334	1.003613	3.971095	0.005002	0.000500	3.971095	0.007942	0.000794	3694.651367	266.816803	63570.789062	3.971095	0.023986	0.002399	3.971095	0.014330	0.001433	0.000000	0.000000	3.971095	0.011384	0.000002	-108.844430	0.024944	-9561.102131	-2618.771814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052135	0.000000	0.000000	3.971095	NaN	NaN	NaN	NaN	NaN	0.000000	0.005592	0.001049	0.000064	NaN	NaN	NaN	NaN
3.978567	0.172816	0.025922	0.034757	0.005214	0.003666	0.000550	3.760790	5.648229	-11.670269	4.255396	21.761847	32.846135	-335.767165	-132.387305	NaN	NaN	3.964753	2.079104	3.245201	0.993167	3.978567	0.005024	0.000502	3.978567	0.008623	0.000862	3702.122803	266.785736	63511.015625	3.978567	0.024089	0.002409	3.978567	0.017540	0.001754	0.000000	0.000000	3.978567	0.009910	0.000001	-127.470496	0.024637	-12862.963162	-3146.955993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051307	0.000000	0.000000	3.978567	NaN	NaN	NaN	NaN	NaN	0.000000	0.005588	0.001048	0.000063	NaN	NaN	NaN	NaN
3.986038	0.175674	0.026351	0.035350	0.005303	0.003748	0.000562	3.442257	5.635767	-9.189922	4.277556	19.594541	32.215130	-259.966542	-127.132548	NaN	NaN	3.963461	2.078427	3.237640	0.990853	3.986038	0.005028	0.000503	3.986038	0.008756	0.000876	3709.594238	266.754639	63451.246094	3.986038	0.024137	0.002414	3.986038	0.019027	0.001903	0.000000	0.000000	3.986038	0.002383	0.000000	-144.522486	0.024885	-60648.318322	-13849.822370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052256	0.000000	0.000000	3.986038	NaN	NaN	NaN	NaN	NaN	0.000000	0.005583	0.001047	0.000063	NaN	NaN	NaN	NaN
3.993510	0.186829	0.028024	0.034895	0.005234	0.003676	0.000551	4.018991	5.633399	-9.547347	4.274137	21.511570	30.324819	-273.605006	-129.179701	NaN	NaN	4.147727	2.175055	3.246794	0.993655	3.993510	0.005037	0.000504	3.993510	0.009046	0.000905	3717.065674	266.723572	63391.472656	3.993510	0.024075	0.002408	3.993510	0.017031	0.001703	0.000000	0.000000	3.993510	-0.002495	0.000000	-130.080816	0.024660	52143.045985	12605.040770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051083	0.000000	0.000000	3.993510	NaN	NaN	NaN	NaN	NaN	0.000000	0.005578	0.001047	0.000063	NaN	NaN	NaN	NaN
4.000981	0.174999	0.026250	0.035439	0.005316	0.003655	0.000548	-8.666405	6.099759	-13.399394	4.280406	-49.522667	-35.638787	-378.093719	-133.433795	-1.077201	-2.058243	3.947725	2.070175	3.277509	1.003055	4.000981	0.005031	0.000503	4.000981	0.008885	0.000888	3724.537109	266.692474	63331.703125	4.000981	0.024155	0.002416	4.000981	0.019567	0.001957	0.000000	0.000000	4.000981	-0.001577	0.000000	-139.774396	0.024544	88649.604460	20472.772063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050257	0.000000	0.000000	4.000981	NaN	NaN	NaN	NaN	NaN	0.000000	0.005574	0.001046	0.000063	NaN	NaN	NaN	NaN
4.008453	0.184578	0.027687	0.034685	0.005203	0.003643	0.000546	-5.406503	6.141760	-14.661978	4.277612	-29.291107	-33.563370	-422.716275	-138.672364	-2.466234	-7.150469	4.132648	2.167148	3.251255	0.995020	4.008453	0.005024	0.000502	4.008453	0.008707	0.000871	3732.008545	266.661407	63271.929687	4.008453	0.024073	0.002407	4.008453	0.016867	0.001687	0.000000	0.000000	4.008453	0.007504	0.000001	-119.001417	0.025498	-15859.218065	-4148.063042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050637	0.000000	0.000000	4.008453	NaN	NaN	NaN	NaN	NaN	0.000000	0.005569	0.001045	0.000063	NaN	NaN	NaN	NaN
4.015924	0.192127	0.028819	0.034184	0.005128	0.003611	0.000542	-5.946716	6.127932	-15.708042	4.257785	-30.952046	-32.231397	-459.520218	-142.356551	-2.401167	-6.324710	4.267739	2.237989	3.242786	0.992428	4.015924	0.005033	0.000503	4.015924	0.008991	0.000899	3739.480225	266.630310	63212.156250	4.015924	0.024117	0.002412	4.015924	0.018262	0.001826	0.000000	0.000000	4.015924	0.008571	0.000001	-73.219177	0.026519	-8542.777443	-3348.910364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050408	0.000000	0.000000	4.015924	NaN	NaN	NaN	NaN	NaN	0.000000	0.005565	0.001044	0.000063	NaN	NaN	NaN	NaN
4.023396	0.184162	0.027624	0.034163	0.005124	0.003717	0.000558	-1.866103	6.147866	-15.012385	4.260399	-10.132919	-33.417433	-439.439791	-141.058156	-5.154242	-42.132074	4.164601	2.183904	3.200250	0.979410	4.023396	0.005031	0.000503	4.023396	0.008961	0.000896	3746.951660	266.599243	63152.386719	4.023396	0.024131	0.002413	4.023396	0.018678	0.001868	0.000000	0.000000	4.023396	0.007202	0.000001	-39.221837	0.026344	-5446.286210	-3748.264672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050944	0.000000	0.000000	4.023396	NaN	NaN	NaN	NaN	NaN	0.000000	0.005560	0.001043	0.000063	NaN	NaN	NaN	NaN
4.030867	0.178168	0.026725	0.034864	0.005230	0.003610	0.000542	-3.180677	6.131397	-16.817352	4.256013	-17.852144	-34.517639	-482.371191	-141.907171	-4.116715	-19.785873	4.032557	2.114661	3.271538	1.001228	4.030867	0.005042	0.000504	4.030867	0.009303	0.000930	3754.423096	266.568146	63092.613281	4.030867	0.024157	0.002416	4.030867	0.019514	0.001951	0.000000	0.000000	4.030867	0.005934	0.000001	-37.800101	0.026296	-6370.068700	-4533.272338	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050906	0.000000	0.000000	4.030867	NaN	NaN	NaN	NaN	NaN	0.000000	0.005555	0.001042	0.000063	NaN	NaN	NaN	NaN
4.038339	0.168979	0.025347	0.034987	0.005248	0.003619	0.000543	-8.747874	6.216410	-22.551451	4.244919	-51.768877	-37.598608	-644.567292	-155.140704	-2.340985	-4.254170	3.892958	2.041455	3.273342	1.001780	4.038339	0.005044	0.000504	4.038339	0.009375	0.000937	3761.894531	266.537079	63032.843750	4.038339	0.024168	0.002417	4.038339	0.019865	0.001987	0.000000	0.000000	4.038339	0.004410	0.000001	-53.886600	0.026120	-12218.372021	-6199.712986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051155	0.000000	0.000000	4.038339	NaN	NaN	NaN	NaN	NaN	0.000000	0.005551	0.001041	0.000063	NaN	NaN	NaN	NaN
4.045810	0.171062	0.025659	0.034533	0.005180	0.003462	0.000519	-15.276760	6.364559	-27.516476	4.171852	-89.305292	-39.544178	-796.818152	-169.941844	-1.454672	-1.594272	3.955530	2.074268	3.318158	1.015495	4.045810	0.005058	0.000506	4.045810	0.009858	0.000986	3769.365967	266.506012	62973.070312	4.045810	0.024197	0.002420	4.045810	0.020805	0.002081	0.000000	0.000000	4.045810	0.013746	0.000002	-19.670396	0.027258	-1431.040373	-1994.624413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050191	0.000000	0.000000	4.045810	NaN	NaN	NaN	NaN	NaN	0.000000	0.005546	0.001041	0.000063	NaN	NaN	NaN	NaN
4.053281	0.188539	0.028281	0.032756	0.004913	0.003371	0.000506	-21.856039	6.237742	-26.976379	4.167788	-115.923204	-37.375826	-823.563847	-177.342826	-0.520324	-0.417436	4.326620	2.268866	3.280645	1.004015	4.053281	0.005061	0.000506	4.053281	0.009954	0.000995	3776.837402	266.474915	62913.300781	4.053281	0.024149	0.002415	4.053281	0.019168	0.001917	0.000000	0.000000	4.053281	0.015827	0.000002	-4.296288	0.027181	-271.448705	-1717.854072	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.049076	0.000000	0.000000	4.053281	NaN	NaN	NaN	NaN	NaN	0.000000	0.005542	0.001040	0.000063	NaN	NaN	NaN	NaN
4.060753	0.178284	0.026743	0.033217	0.004982	0.003354	0.000503	-21.728155	6.228049	-23.392752	4.162403	-121.874074	-39.427646	-704.250318	-163.896883	-0.182479	-0.152187	4.153823	2.178252	3.307920	1.012362	4.060753	0.005052	0.000505	4.060753	0.009677	0.000968	3784.308838	266.443848	62853.527344	4.060753	0.024265	0.002426	4.060753	0.023088	0.002309	0.000000	0.000000	4.060753	0.012165	0.000002	-28.164070	0.027156	-2315.099323	-2259.047572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048613	0.000000	0.000000	4.060753	NaN	NaN	NaN	NaN	NaN	0.000000	0.005537	0.001039	0.000063	NaN	NaN	NaN	NaN
4.068224	0.179483	0.026923	0.032423	0.004863	0.003107	0.000466	-29.373992	6.193444	-16.697361	4.163937	-163.658514	-42.348306	-514.985649	-149.867790	1.396349	1.127248	4.230179	2.218293	3.383337	1.035443	4.068224	0.005072	0.000507	4.068224	0.010315	0.001032	3791.780273	266.412750	62793.757812	4.068224	0.024281	0.002428	4.068224	0.023636	0.002364	0.000000	0.000000	4.068224	0.018937	0.000003	-29.571168	0.027072	-1561.566201	-1448.660312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048641	0.000000	0.000000	4.068224	NaN	NaN	NaN	NaN	NaN	0.000000	0.005532	0.001038	0.000063	NaN	NaN	NaN	NaN
4.075696	0.176857	0.026528	0.032038	0.004806	0.003016	0.000452	-21.842630	6.194748	-19.089887	4.172217	-123.504761	-39.624361	-595.842791	-157.945448	0.332995	0.294738	4.223222	2.214645	3.409237	1.043369	4.075696	0.005074	0.000507	4.075696	0.010427	0.001043	3799.251709	266.381683	62733.984375	4.075696	0.024303	0.002430	4.075696	0.024395	0.002439	0.000000	0.000000	4.075696	0.020246	0.000003	11.541800	0.026956	570.075242	1334.140724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048612	0.000000	0.000000	4.075696	NaN	NaN	NaN	NaN	NaN	0.000000	0.005528	0.001037	0.000063	NaN	NaN	NaN	NaN
4.083167	0.168757	0.025314	0.031258	0.004689	0.003169	0.000475	-29.699674	6.242895	-13.983229	4.286694	-175.990703	-45.446636	-447.353311	-152.677187	1.862125	1.711035	4.168326	2.185857	3.301911	1.010523	4.083167	0.005080	0.000508	4.083167	0.010626	0.001063	3806.723145	266.350586	62674.214844	4.083167	0.024378	0.002438	4.083167	0.027055	0.002705	0.000000	0.000000	4.083167	0.024114	0.000004	13.324767	0.026926	552.577336	1119.674391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047403	0.000000	0.000000	4.083167	NaN	NaN	NaN	NaN	NaN	0.000000	0.005523	0.001036	0.000063	NaN	NaN	NaN	NaN
4.090639	0.165704	0.024856	0.031072	0.004661	0.002988	0.000448	-20.469540	6.335606	-15.194939	4.273277	-123.531105	-42.488025	-489.025772	-155.868463	0.736605	0.761500	4.137927	2.169916	3.378329	1.033910	4.090639	0.005075	0.000508	4.090639	0.010495	0.001050	3814.194824	266.319519	62614.441406	4.090639	0.024443	0.002444	4.090639	0.029392	0.002939	0.000000	0.000000	4.090639	0.032876	0.000005	41.304760	0.027705	1256.388040	863.538840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047110	0.000000	0.000000	4.090639	NaN	NaN	NaN	NaN	NaN	0.000000	0.005518	0.001035	0.000063	NaN	NaN	NaN	NaN
4.098110	0.173595	0.026039	0.031866	0.004780	0.003069	0.000460	-28.485804	6.243478	-14.157220	4.273223	-164.093567	-43.581981	-444.271196	-149.744913	1.728397	1.593802	4.190536	2.197504	3.376089	1.033224	4.098110	0.005090	0.000509	4.098110	0.010990	0.001099	3821.666260	266.288422	62554.667969	4.098110	0.024469	0.002447	4.098110	0.030348	0.003035	0.000000	0.000000	4.098110	0.030212	0.000005	43.095937	0.027645	1426.472542	939.738440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047292	0.000000	0.000000	4.098110	NaN	NaN	NaN	NaN	NaN	0.000000	0.005514	0.001034	0.000063	NaN	NaN	NaN	NaN
4.105582	0.176519	0.026478	0.031931	0.004790	0.003169	0.000475	-27.024952	6.263874	-14.342798	4.264857	-153.099322	-42.268308	-449.176811	-149.595505	1.566063	1.459561	4.226783	2.216512	3.332752	1.019962	4.105582	0.005082	0.000508	4.105582	0.010763	0.001076	3829.137695	266.257355	62494.898437	4.105582	0.024429	0.002443	4.105582	0.028951	0.002895	0.000000	0.000000	4.105582	0.028342	0.000004	22.492974	0.027603	793.616056	981.151761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047330	0.000000	0.000000	4.105582	NaN	NaN	NaN	NaN	NaN	0.000000	0.005509	0.001034	0.000063	NaN	NaN	NaN	NaN
4.113053	0.161203	0.024180	0.031066	0.004660	0.003105	0.000466	-26.276993	6.250741	-9.573361	4.327466	-163.005721	-45.840951	-308.157932	-146.766345	2.496033	3.151791	4.070289	2.134447	3.322666	1.016875	4.113053	0.005123	0.000512	4.113053	0.012137	0.001214	3836.609131	266.226257	62435.125000	4.113053	0.024444	0.002444	4.113053	0.029532	0.002953	0.000000	0.000000	4.113053	0.023858	0.000004	29.033676	0.027461	1216.921663	1165.381239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045792	0.000000	0.000000	4.113053	NaN	NaN	NaN	NaN	NaN	0.000000	0.005505	0.001033	0.000063	NaN	NaN	NaN	NaN
4.120525	0.176059	0.026409	0.030358	0.004554	0.003058	0.000459	-26.594686	6.240530	-12.131164	4.317457	-151.055413	-42.068908	-399.599722	-154.332099	1.940380	2.044790	4.345213	2.278616	3.311318	1.013402	4.120525	0.005130	0.000513	4.120525	0.012403	0.001240	3844.080566	266.195190	62375.355469	4.120525	0.024313	0.002431	4.120525	0.024773	0.002477	0.000000	0.000000	4.120525	0.023353	0.000004	21.280060	0.027523	911.238831	1186.459876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046613	0.000000	0.000000	4.120525	NaN	NaN	NaN	NaN	NaN	0.000000	0.005500	0.001032	0.000062	NaN	NaN	NaN	NaN
4.127996	0.179214	0.026882	0.029708	0.004456	0.003098	0.000465	-22.042388	6.264415	-5.186270	4.314250	-122.994514	-39.524859	-174.572535	-147.561914	3.576911	7.772922	4.442618	2.329695	3.261504	0.998157	4.127996	0.005127	0.000513	4.127996	0.012333	0.001233	3851.552002	266.164093	62315.582031	4.127996	0.024352	0.002435	4.127996	0.026200	0.002620	0.000000	0.000000	4.127996	0.022151	0.000003	12.584323	0.027453	568.102742	1242.238205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046272	0.000000	0.000000	4.127996	NaN	NaN	NaN	NaN	NaN	0.000000	0.005495	0.001031	0.000062	NaN	NaN	NaN	NaN
4.135468	0.173969	0.026095	0.027894	0.004184	0.003007	0.000451	-17.090019	6.335029	-7.510701	4.359771	-98.235782	-39.283020	-269.256514	-161.430627	2.032419	3.460355	4.524953	2.372871	3.213451	0.983450	4.135468	0.005136	0.000514	4.135468	0.012692	0.001269	3859.023437	266.133026	62255.812500	4.135468	0.024341	0.002434	4.135468	0.025822	0.002582	0.000000	0.000000	4.135468	0.018988	0.000003	18.404733	0.027356	969.290787	1448.020512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044540	0.000000	0.000000	4.135468	NaN	NaN	NaN	NaN	NaN	0.000000	0.005491	0.001030	0.000062	NaN	NaN	NaN	NaN
4.142939	0.166941	0.025041	0.027857	0.004179	0.003046	0.000457	-20.103417	6.356388	-12.592763	4.335413	-120.422425	-42.143138	-452.044888	-169.759208	1.156336	1.336176	4.426278	2.321127	3.193175	0.977245	4.142939	0.005147	0.000515	4.142939	0.013089	0.001309	3866.494873	266.101929	62196.039062	4.142939	0.024314	0.002431	4.142939	0.024817	0.002482	0.000000	0.000000	4.142939	0.016404	0.000002	-15.444257	0.027897	-941.478641	-1706.428842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044352	0.000000	0.000000	4.142939	NaN	NaN	NaN	NaN	NaN	0.000000	0.005486	0.001029	0.000062	NaN	NaN	NaN	NaN
4.150410	0.149072	0.022361	0.029435	0.004415	0.003100	0.000465	-17.563880	6.327857	-15.354997	4.280603	-117.821389	-45.980440	-521.658308	-165.140903	0.332250	0.374148	4.010243	2.102959	3.247105	0.993750	4.150410	0.005141	0.000514	4.150410	0.012904	0.001290	3873.966309	266.070862	62136.269531	4.150410	0.024348	0.002435	4.150410	0.026101	0.002610	0.000000	0.000000	4.150410	0.015316	0.000002	-54.169367	0.028001	-3536.704803	-1903.565298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043050	0.000000	0.000000	4.150410	NaN	NaN	NaN	NaN	NaN	0.000000	0.005481	0.001028	0.000062	NaN	NaN	NaN	NaN
4.157882	0.154090	0.023114	0.028714	0.004307	0.003025	0.000454	-13.067538	6.288640	-17.526911	4.297615	-84.804485	-42.747957	-610.404418	-175.456498	-0.725804	-0.969067	4.153424	2.178043	3.246849	0.993672	4.157882	0.005141	0.000514	4.157882	0.012953	0.001295	3881.437744	266.039764	62076.500000	4.157882	0.024337	0.002434	4.157882	0.025732	0.002573	0.000000	0.000000	4.157882	0.019184	0.000003	-27.401354	0.028097	-1428.362216	-1480.218050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041982	0.000000	0.000000	4.157882	NaN	NaN	NaN	NaN	NaN	0.000000	0.005477	0.001028	0.000062	NaN	NaN	NaN	NaN
4.165353	0.155871	0.023381	0.029190	0.004379	0.002926	0.000439	-8.981621	6.203401	-15.715321	4.258761	-57.621996	-40.725953	-538.376677	-166.755912	-1.382992	-2.536538	4.141142	2.171602	3.318268	1.015529	4.165353	0.005111	0.000511	4.165353	0.011978	0.001198	3888.909424	266.008698	62016.726562	4.165353	0.024308	0.002431	4.165353	0.024619	0.002462	0.000000	0.000000	4.165353	0.022405	0.000003	-25.255033	0.028076	-1127.203971	-1264.476178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042108	0.000000	0.000000	4.165353	NaN	NaN	NaN	NaN	NaN	0.000000	0.005472	0.001027	0.000062	NaN	NaN	NaN	NaN
