Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
14.354318	4.795905	0.000000	-0.200808	0.000000	-0.034574	0.000000	263.774765	0.000000	-11.044461	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	2.538044	0.000000	14.354318	-1.698780	-0.169878	14.354318	-1.573410	-0.157341	14.354318	203.129395	14450.364258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.354318	NaN	14.443975	NaN	NaN	-73.048802	-0.001551	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.384204	5.663109	0.000000	0.445170	0.000000	-0.029472	0.000000	311.470986	0.000000	24.484370	0.000000	55.000000	0.000000	55.000000	0.000000	6.287045	0.000000	6.287045	0.000000	NaN	NaN	14.384204	0.134542	0.013454	14.384204	0.112300	0.011230	14.384204	202.910049	14380.295898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.384204	NaN	14.473861	NaN	NaN	-73.187223	-0.001570	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.414090	3.153072	0.000000	-0.705184	0.000000	-0.009375	0.000000	173.418958	0.000000	-38.785116	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	6.233052	0.000000	14.414090	0.047272	0.004727	14.414090	0.062287	0.006229	14.414090	202.690704	14310.224609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.414090	NaN	14.503747	NaN	NaN	-73.236311	-0.001569	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.443976	6.395177	0.000000	0.457481	0.000000	-0.019392	0.000000	351.734713	0.000000	25.161451	0.000000	55.000000	0.000000	55.000000	0.000000	6.520140	0.000000	6.520140	0.000000	NaN	NaN	14.443976	-0.019036	-0.001904	14.443976	-0.011881	-0.001188	14.443976	202.471359	14240.156250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.443976	NaN	14.533633	NaN	NaN	-73.387521	-0.001542	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.473861	0.641867	0.000000	0.607579	0.000000	-0.019281	0.000000	35.302660	0.000000	33.416829	0.000000	55.000000	0.000000	55.000000	0.000000	0.135711	0.000000	0.135711	0.000000	NaN	NaN	14.473861	-0.170563	-0.017056	14.473861	-0.199466	-0.019947	14.473861	202.252014	14170.087891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.473861	NaN	14.563519	NaN	NaN	-73.663583	-0.001502	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.503747	-1.816861	0.000000	1.411759	0.000000	-0.075718	0.000000	-99.927355	0.000000	77.646770	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.503747	-0.128776	-0.012878	14.503747	-0.154078	-0.015408	14.503747	202.032669	14100.019531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.503747	NaN	14.593405	NaN	NaN	-73.863927	-0.001481	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.533633	-5.001856	0.000000	0.280412	0.000000	-0.060204	0.000000	-275.102079	0.000000	15.422651	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.533633	0.016195	0.001619	14.533633	0.018632	0.001863	14.533633	201.813324	14029.951172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.533633	NaN	14.623290	NaN	NaN	-73.541133	-0.001349	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.563519	4.005798	0.000000	-0.760602	0.000000	-0.070446	0.000000	220.318867	0.000000	-41.833126	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.432555	0.000000	14.563519	-0.015045	-0.001504	14.563519	-0.011856	-0.001186	14.563519	201.593979	13959.881836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.563519	NaN	14.653176	NaN	NaN	-72.813995	-0.001147	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.593404	4.810201	0.000000	-0.564478	0.000000	-0.024302	0.000000	264.561048	0.000000	-31.046270	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	4.537754	0.000000	14.593404	0.035762	0.003576	14.593404	0.030389	0.003039	14.593404	201.374634	13889.813477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.593404	NaN	14.683062	NaN	NaN	-71.924722	-0.001001	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.623290	5.841130	0.000000	0.347853	0.000000	-0.003192	0.000000	321.262172	0.000000	19.131899	0.000000	55.000000	0.000000	55.000000	0.000000	6.973353	0.000000	6.973353	0.000000	NaN	NaN	14.623290	-0.133080	-0.013308	14.623290	-0.150961	-0.015096	14.623290	201.155289	13819.745117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.623290	NaN	14.712948	NaN	NaN	-71.001362	-0.000948	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.653176	2.591416	0.000000	0.728274	0.000000	-0.039877	0.000000	142.527870	0.000000	40.055080	0.000000	55.000000	0.000000	55.000000	0.000000	3.137704	0.000000	3.137704	0.000000	NaN	NaN	14.653176	-0.123297	-0.012330	14.653176	-0.161964	-0.016196	14.653176	200.935944	13749.676758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.653176	NaN	14.742834	NaN	NaN	-70.010441	-0.001000	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.683062	4.757037	0.000000	1.186795	0.000000	-0.071495	0.000000	261.637024	0.000000	65.273744	0.000000	55.000000	0.000000	55.000000	0.000000	3.432089	0.000000	3.432089	0.000000	NaN	NaN	14.683062	-0.142230	-0.014223	14.683062	-0.076542	-0.007654	14.683062	200.716599	13679.608398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.683062	NaN	14.772720	NaN	NaN	-69.088474	-0.001145	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.712948	10.146816	0.000000	1.594715	0.000000	-0.086858	0.000000	558.074864	0.000000	87.709327	0.000000	55.000000	0.000000	55.000000	0.000000	4.574406	0.000000	4.574406	0.000000	NaN	NaN	14.712948	-0.173313	-0.017331	14.712948	-0.186181	-0.018618	14.712948	200.497253	13609.537109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.712948	NaN	14.802605	NaN	NaN	-68.530533	-0.001338	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.742834	-0.033146	0.000000	0.649669	0.000000	-0.050196	0.000000	-1.823038	0.000000	35.731790	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.742834	-0.058630	-0.005863	14.742834	-0.067185	-0.006719	14.742834	200.277908	13539.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.742834	NaN	14.832491	NaN	NaN	-68.470873	-0.001407	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.772720	1.258119	0.000000	-0.622010	0.000000	0.002556	0.000000	69.196557	0.000000	-34.210575	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.772720	-0.200240	-0.020024	14.772720	-0.186004	-0.018600	14.772720	200.058563	13469.400391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.772720	NaN	14.862377	NaN	NaN	-68.823284	-0.001399	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.802605	-4.971054	0.000000	-1.165229	0.000000	-0.055895	0.000000	-273.407997	0.000000	-64.087616	0.000000	55.000000	0.000000	55.000000	0.000000	3.586210	0.000000	3.586210	0.000000	4.381756	0.000000	14.802605	-0.191001	-0.019100	14.802605	-0.078426	-0.007843	14.802605	199.839218	13399.332031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.802605	NaN	14.892263	NaN	NaN	-69.108737	-0.001392	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.832491	6.367217	0.000000	-0.370573	0.000000	0.013812	0.000000	350.196917	0.000000	-20.381517	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.832491	0.432437	0.043244	14.832491	1.023051	0.102305	14.832491	199.619873	13329.263672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.832491	NaN	14.922149	NaN	NaN	-69.326454	-0.001384	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.862377	0.303807	0.000000	1.039421	0.000000	-0.029091	0.000000	16.709384	0.000000	57.168166	0.000000	55.000000	0.000000	55.000000	0.000000	-3.040664	0.000000	-3.040664	0.000000	NaN	NaN	14.862377	0.590881	0.059088	14.862377	0.372562	0.037256	14.862377	199.400528	13259.195312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.862377	NaN	14.952035	NaN	NaN	-69.636953	-0.001377	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.892263	-1.766308	0.000000	1.505965	0.000000	0.008347	0.000000	-97.146965	0.000000	82.828054	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	7.495151	0.000000	14.892263	0.642388	0.064239	14.892263	0.726903	0.072690	14.892263	199.181183	13189.125977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.892263	NaN	14.981920	NaN	NaN	-70.041498	-0.001370	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.922148	-2.859622	0.000000	1.910717	0.000000	-0.055959	0.000000	-157.279203	0.000000	105.089449	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.922148	-0.113856	-0.011386	14.922148	-0.130182	-0.013018	14.922148	198.961838	13119.057617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.922148	NaN	15.011806	NaN	NaN	-70.378466	-0.001362	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.952035	1.966954	0.000000	1.537562	0.000000	0.041801	0.000000	108.182484	0.000000	84.565902	0.000000	55.000000	0.000000	55.000000	0.000000	0.608832	0.000000	0.608832	0.000000	5.200954	0.000000	14.952035	-0.087289	-0.008729	14.952035	-0.227243	-0.022724	14.952035	198.742493	13048.989258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.952035	NaN	15.041692	NaN	NaN	-70.646800	-0.001355	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14.981921	14.189102	0.000000	-0.370829	0.000000	0.074694	0.000000	780.400633	0.000000	-20.395576	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	14.981921	-0.063491	-0.006349	14.981921	-0.070397	-0.007040	14.981921	198.523148	12978.920898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.981921	NaN	15.071578	NaN	NaN	-71.010193	-0.001347	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.011807	7.824262	0.000000	-2.372071	0.000000	0.091233	0.000000	430.334428	0.000000	-130.463924	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.011807	0.005612	0.000561	15.011807	0.005589	0.000559	15.011807	198.303787	12908.849609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.011807	NaN	15.101464	NaN	NaN	-71.304577	-0.001339	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.041692	9.070859	0.000000	-3.100443	0.000000	0.053480	0.000000	498.897245	0.000000	-170.524356	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.041692	-0.115885	-0.011588	15.041692	-0.110684	-0.011068	15.041692	198.084442	12838.781250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.041692	NaN	15.131350	NaN	NaN	-71.695365	-0.001332	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.071578	8.053187	0.000000	-2.517804	0.000000	0.009610	0.000000	442.925291	0.000000	-138.479234	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.071578	-0.002685	-0.000268	15.071578	-0.007580	-0.000758	15.071578	197.865097	12768.712891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.071578	NaN	15.161235	NaN	NaN	-72.016903	-0.001324	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.101464	11.784558	0.000000	0.826695	0.000000	-0.001254	0.000000	648.150668	0.000000	45.468236	0.000000	55.000000	0.000000	55.000000	0.000000	6.568456	0.000000	6.568456	0.000000	NaN	NaN	15.101464	0.003847	0.000385	15.101464	0.004037	0.000404	15.101464	197.652145	12698.776367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.101464	NaN	15.191121	NaN	NaN	-72.435982	-0.001316	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.131350	12.377551	0.000000	0.104901	0.000000	-0.017612	0.000000	680.765290	0.000000	5.769579	0.000000	55.000000	0.000000	55.000000	0.000000	11.793116	0.000000	11.793116	0.000000	NaN	NaN	15.131350	0.042888	0.004289	15.131350	0.045507	0.004551	15.131350	197.762833	12635.526367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.131350	NaN	15.221007	NaN	NaN	-72.785116	-0.001309	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.161235	-4.703741	0.000000	2.981515	0.000000	0.021579	0.000000	-258.705735	0.000000	163.983313	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	7.110270	0.000000	15.161235	-0.107355	-0.010736	15.161235	-0.090777	-0.009078	15.161235	197.873520	12572.276367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.161235	NaN	15.250893	NaN	NaN	-73.063244	-0.001301	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.191121	4.110854	0.000000	2.183828	0.000000	0.016085	0.000000	226.096972	0.000000	120.110556	0.000000	55.000000	0.000000	55.000000	0.000000	1.563686	0.000000	1.563686	0.000000	7.084981	0.000000	15.191121	-0.095420	-0.009542	15.191121	-0.099274	-0.009927	15.191121	197.984207	12509.025391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.191121	NaN	15.280779	NaN	NaN	-73.439946	-0.001293	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.221007	-3.465664	0.000000	4.721096	0.000000	-0.011970	0.000000	-190.611512	0.000000	259.660291	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.221007	-0.022855	-0.002286	15.221007	-0.027060	-0.002706	15.221007	198.094894	12445.775391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.221007	NaN	15.310665	NaN	NaN	-73.745276	-0.001286	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.250893	-1.734205	0.000000	2.516012	0.000000	-0.022919	0.000000	-95.381289	0.000000	138.380679	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.250893	-0.539395	-0.053940	15.250893	-0.550679	-0.055068	15.250893	198.205582	12382.525391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.250893	NaN	15.340551	NaN	NaN	-74.150351	-0.001278	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.280779	-12.188230	0.000000	2.376442	0.000000	-0.005762	0.000000	-670.352662	0.000000	130.704295	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.280779	-0.550748	-0.055075	15.280779	-5.530401	-0.553040	15.280779	198.316269	12319.275391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.280779	NaN	15.370436	NaN	NaN	-74.483621	-0.001270	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.310665	-13.767970	0.000000	-0.025165	0.000000	0.034137	0.000000	-757.238337	0.000000	-1.384054	0.000000	55.000000	0.000000	55.000000	0.000000	15.585316	0.000000	15.585316	0.000000	NaN	NaN	15.310665	-0.652071	-0.065207	15.310665	-0.691992	-0.069199	15.310665	198.426956	12256.022461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.310665	NaN	15.400322	NaN	NaN	-74.744181	-0.001263	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.340551	-7.005613	0.000000	-1.189167	0.000000	0.028669	0.000000	-385.308689	0.000000	-65.404174	0.000000	55.000000	0.000000	55.000000	0.000000	4.384045	0.000000	4.384045	0.000000	NaN	NaN	15.340551	-0.134165	-0.013416	15.340551	-0.108647	-0.010865	15.340551	198.537643	12192.772461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.340551	NaN	15.430208	NaN	NaN	-75.280235	-0.001254	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.370437	-8.178678	0.000000	-1.742740	0.000000	0.000122	0.000000	-449.827308	0.000000	-95.850683	0.000000	55.000000	0.000000	55.000000	0.000000	3.821938	0.000000	3.821938	0.000000	NaN	NaN	15.370437	-0.388542	-0.038854	15.370437	-0.370370	-0.037037	15.370437	198.648331	12129.522461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.370437	NaN	15.460094	NaN	NaN	-75.569336	-0.001247	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.400322	-0.771346	0.000000	-1.684031	0.000000	0.000459	0.000000	-42.424026	0.000000	-92.621717	0.000000	55.000000	0.000000	55.000000	0.000000	-1.930183	0.000000	-1.930183	0.000000	NaN	NaN	15.400322	-0.271385	-0.027138	15.400322	-0.032546	-0.003255	15.400322	198.759018	12066.271484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.400322	NaN	15.489980	NaN	NaN	-75.960576	-0.001239	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.430208	1.410394	0.000000	-0.960422	0.000000	0.018088	0.000000	77.571649	0.000000	-52.823235	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.430208	-0.175752	-0.017575	15.430208	-0.139401	-0.013940	15.430208	198.869705	12003.021484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.430208	NaN	15.519866	NaN	NaN	-76.455645	-0.001231	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.460094	6.737869	0.000000	-0.625472	0.000000	0.053004	0.000000	370.582782	0.000000	-34.400952	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.460094	0.036081	0.003608	15.460094	0.030391	0.003039	15.460094	198.980392	11939.771484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.460094	NaN	15.549751	NaN	NaN	-76.698944	-0.001223	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.489979	8.099466	0.000000	-3.156690	0.000000	0.076763	0.000000	445.470624	0.000000	-173.617970	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.489979	0.016602	0.001660	15.489979	0.020843	0.002084	15.489979	198.996796	11878.943359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.489979	NaN	15.579637	NaN	NaN	-77.045648	-0.001215	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.519865	0.233258	0.000000	-2.385018	0.000000	-0.005164	0.000000	12.829192	0.000000	-131.175991	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	8.851274	0.000000	15.519865	-0.048432	-0.004843	15.519865	-0.046908	-0.004691	15.519865	198.853500	11822.216797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.519865	NaN	15.609523	NaN	NaN	-77.516816	-0.001199	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.549751	11.777868	0.000000	-5.210451	0.000000	-0.022558	0.000000	647.782723	0.000000	-286.574787	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	7.851633	0.000000	15.549751	-0.007324	-0.000732	15.549751	-0.011087	-0.001109	15.549751	198.710190	11765.490234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.549751	NaN	15.639409	NaN	NaN	-78.151142	-0.001164	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.579637	13.566949	0.000000	-2.560265	0.000000	-0.075301	0.000000	746.182217	0.000000	-140.814579	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.087478	0.000000	15.579637	-0.087179	-0.008718	15.579637	-0.084375	-0.008437	15.579637	198.566879	11708.764648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.579637	NaN	15.669295	NaN	NaN	-78.563091	-0.001131	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.609523	22.941047	0.000000	-3.102470	0.000000	0.007384	0.000000	1261.757594	0.000000	-170.635864	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.609523	-0.215815	-0.021581	15.609523	-0.153549	-0.015355	15.609523	198.423569	11652.036133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.609523	NaN	15.699181	NaN	NaN	-79.095821	-0.001110	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.639409	7.565861	0.000000	-1.198830	0.000000	0.025401	0.000000	416.122350	0.000000	-65.935659	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	15.639409	-0.231130	-0.023113	15.639409	-0.165756	-0.016576	15.639409	198.280258	11595.310547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.639409	NaN	15.729066	NaN	NaN	-79.733106	-0.001107	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15.669295	-0.533922	0.000000	-2.476224	0.000000	0.085311	0.000000	-29.365701	0.000000	-136.192308	0.000000	55.000000	0.000000	55.000000	0.000000	-3.792690	0.000000	-3.792690	0.000000	NaN	NaN	15.669295	-0.159033	-0.015903	15.669295	-0.141611	-0.014161	15.669295	198.136948	11538.583984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.669295	NaN	15.758952	NaN	NaN	-80.086364	-0.001120	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
